"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
29,"20","RL",47,16321,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","1Fam","1Story",5,6,1957,1997,"Gable","None",0,"TA","TA","CBlock","TA","TA","Gd","BLQ",1277,"Unf",0,207,1484,"GasA","TA","Y","SBrkr",1600,0,0,1600,1,0,1,0,2,1,"TA",6,"Typ",2,"Attchd",1957,"RFn",1,319,"TA","TA","Y",288,258,0,0,0,0,0,12,2006,"WD","Normal",2.50494508413677
1446,"85","RL",70,8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","1Fam","SFoyer",6,5,1966,1966,"Gable","None",0,"TA","TA","CBlock","TA","TA","Gd","LwQ",187,"Rec",627,0,814,"GasA","Gd","Y","SBrkr",913,0,0,913,1,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1990,"Unf",1,240,"TA","TA","Y",0,0,252,0,0,0,0,5,2007,"WD","Normal",2.46534724599481
1316,"60","RL",85,11075,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","2Story",6,5,1969,1969,"Gable","None",0,"TA","TA","CBlock","Fa","TA","Mn","ALQ",500,"LwQ",276,176,952,"GasA","TA","Y","SBrkr",1092,1020,0,2112,0,0,2,1,4,1,"TA",9,"Typ",2,"Attchd",1969,"Unf",2,576,"TA","TA","Y",280,0,0,0,0,0,0,6,2008,"WD","Normal",2.50470853065691
890,"20","RL",128,12160,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","1Fam","1Story",6,4,1953,1953,"Hip","BrkFace",90,"TA","TA","CBlock","TA","TA","No","BLQ",1024,"Unf",0,481,1505,"GasA","Ex","Y","SBrkr",1505,0,0,1505,1,0,1,0,2,1,"TA",6,"Typ",1,"Attchd",1953,"RFn",2,505,"TA","TA","Y",0,0,0,162,0,0,0,2,2009,"WD","Normal",2.47780244724402
1149,"50","RM",69,5700,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin",7,7,1926,1950,"Gable","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,572,572,"GasA","TA","Y","SBrkr",572,539,0,1111,0,0,1,0,2,1,"TA",5,"Typ",1,"Detchd",1982,"Unf",1,288,"TA","TA","Y",0,0,176,0,0,0,0,8,2008,"WD","Normal",2.45694210702952
449,"50","RM",50,8600,"Pave","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","1Fam","1.5Fin",6,6,1937,1950,"Gable","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","TA","Y","SBrkr",780,596,0,1376,0,0,2,0,3,1,"TA",7,"Typ",1,"Detchd",1937,"Unf",1,198,"TA","TA","N",0,0,0,0,0,0,0,6,2006,"WD","Normal",2.45882544368212
1176,"50","RL",85,10678,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","1Fam","1.5Fin",8,5,1992,2000,"Hip","BrkFace",337,"Gd","TA","PConc","Gd","TA","No","GLQ",700,"Unf",0,983,1683,"GasA","Ex","Y","SBrkr",2129,743,0,2872,0,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd",1992,"Fin",2,541,"TA","TA","Y",0,33,0,0,0,0,0,4,2007,"WD","Normal",2.53053662416679
858,"60","RL",65,8125,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1994,1995,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,702,702,"GasA","Gd","Y","SBrkr",702,779,0,1481,0,0,2,1,3,1,"TA",6,"Typ",1,"Attchd",1994,"Fin",2,343,"TA","TA","Y",0,36,0,0,0,0,0,3,2009,"WD","Normal",2.49045875646239
834,"20","RL",100,10004,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,6,1964,1964,"Gable","BrkFace",180,"TA","TA","CBlock","TA","TA","No","Rec",196,"BLQ",345,975,1516,"GasA","TA","Y","SBrkr",1516,0,0,1516,0,0,1,1,3,1,"TA",6,"Typ",0,"Attchd",1964,"RFn",2,472,"TA","TA","Y",0,0,0,0,152,0,0,2,2009,"WD","Normal",2.48705010855463
941,"90","RL",55,12640,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Duplex","1Story",6,5,1976,1976,"Gable","None",0,"TA","TA","CBlock","TA","TA","Gd","Rec",936,"LwQ",396,396,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,0,2,0,4,2,"TA",8,"Typ",0,"Attchd",1976,"Unf",2,574,"TA","TA","Y",40,0,0,0,0,0,0,7,2006,"WD","Normal",2.47858442698432
939,"60","RL",73,8760,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","2Story",7,5,2006,2006,"Gable","None",0,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",464,"Unf",0,927,1391,"GasA","Ex","Y","SBrkr",1391,571,0,1962,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2006,"RFn",3,868,"TA","TA","Y",0,90,0,0,0,0,0,8,2006,"New","Partial",2.51669244870126
700,"120","FV",59,4282,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",16,"Unf",0,1375,1391,"GasA","Ex","Y","SBrkr",1391,0,0,1391,0,0,2,0,2,1,"Gd",5,"Typ",0,"Attchd",2004,"RFn",2,530,"TA","TA","Y",156,158,0,0,0,0,0,7,2008,"WD","Normal",2.50027707871934
796,"60","RL",70,8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","1Fam","2Story",6,6,1980,1981,"Gable","BrkFace",130,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,650,650,"GasA","TA","Y","SBrkr",888,676,0,1564,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1980,"Unf",2,476,"TA","TA","Y",0,50,0,0,204,0,0,4,2010,"WD","Normal",2.48901642935324
1022,"20","RL",64,7406,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,2006,2006,"Gable","Stone",84,"Gd","TA","PConc","Gd","TA","Av","GLQ",684,"Unf",0,515,1199,"GasA","Ex","Y","SBrkr",1220,0,0,1220,1,0,2,0,2,1,"Gd",6,"Typ",0,"Attchd",2006,"RFn",2,632,"TA","TA","Y",105,54,0,0,0,0,0,7,2006,"New","Partial",2.49943505275444
346,"50","RL",65,6435,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","1Fam","1.5Fin",6,5,1939,1950,"Gable","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,972,972,"GasA","Gd","Y","SBrkr",972,605,0,1577,0,0,1,0,3,1,"Fa",6,"Typ",1,"Detchd",1939,"Unf",1,312,"TA","TA","Y",0,0,0,0,0,0,0,10,2006,"WD","Normal",2.47239750680882
214,"20","RL",43,13568,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","1Fam","1Story",5,5,1995,1995,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",716,"Unf",0,274,990,"GasA","Ex","Y","SBrkr",990,0,0,990,0,1,1,0,3,1,"TA",5,"Typ",0,"Attchd",1996,"Unf",2,576,"TA","TA","Y",224,0,0,0,0,0,0,7,2006,"WD","Normal",2.48136800334328
1171,"80","RL",76,9880,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","1Fam","SLvl",6,6,1977,1977,"Gable","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",522,"Unf",0,574,1096,"GasA","TA","Y","SBrkr",1118,0,0,1118,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1977,"Fin",1,358,"TA","TA","Y",203,0,0,0,0,576,0,7,2008,"WD","Normal",2.48901642935324
957,"160","RM",24,1300,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",285,"Unf",0,276,561,"GasA","TA","Y","SBrkr",561,668,0,1229,0,0,1,1,2,1,"TA",5,"Typ",1,"Attchd",1980,"Fin",2,462,"TA","TA","Y",150,0,0,0,0,0,0,5,2009,"WD","Normal",2.46198228673104
1019,"80","RL",69,10784,"Pave","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","Norm","1Fam","SLvl",7,5,1991,1992,"Gable","BrkFace",76,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Gd","Y","SBrkr",802,670,0,1472,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",1991,"RFn",2,402,"TA","TA","Y",164,0,0,0,0,0,0,5,2007,"WD","Normal",2.48348306148484
403,"30","RL",60,10200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,8,1940,1997,"Gable","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",672,0,0,672,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",1940,"Unf",1,240,"TA","TA","N",168,0,0,0,0,0,0,8,2008,"WD","Normal",2.45013286490564
1215,"85","RL",69,10205,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","SFoyer",5,5,1962,1962,"Gable","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",784,"Unf",0,141,925,"GasA","TA","Y","SBrkr",999,0,0,999,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1962,"Unf",1,300,"TA","TA","Y",150,72,0,0,0,0,0,5,2006,"WD","Normal",2.46888900602778
470,"60","RL",76,9291,"Pave","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","RRNe","1Fam","2Story",6,5,1993,1993,"Gable","BrkFace",120,"Gd","TA","PConc","Gd","TA","No","GLQ",426,"Unf",0,406,832,"GasA","Ex","Y","SBrkr",832,878,0,1710,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",1993,"RFn",2,506,"TA","TA","Y",144,70,0,0,0,0,0,6,2008,"WD","Normal",2.49641219771315
1063,"190","RM",85,13600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","2fmCon","2Story",5,5,1900,1950,"Gable","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,662,662,"GasA","TA","N","SBrkr",1422,915,0,2337,0,0,2,0,5,2,"TA",10,"Min2",0,"Detchd",1945,"Unf",2,560,"TA","TA","Y",0,57,0,0,0,0,0,9,2007,"WD","Normal",2.43427672736555
931,"20","RL",73,8925,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","1Fam","1Story",8,5,2007,2007,"Gable","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1450,1466,"GasA","Ex","Y","SBrkr",1466,0,0,1466,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2007,"Fin",3,610,"TA","TA","Y",100,18,0,0,0,0,0,7,2009,"WD","Normal",2.50234211375866
153,"60","RL",69,14803,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","1Fam","2Story",6,5,1971,1971,"Gable","BrkFace",252,"TA","TA","CBlock","TA","TA","No","Rec",416,"Unf",0,409,825,"GasA","Gd","Y","SBrkr",1097,896,0,1993,0,0,2,1,4,1,"TA",8,"Typ",1,"Attchd",1971,"RFn",2,495,"TA","TA","Y",0,66,0,0,0,0,0,6,2006,"WD","Normal",2.49772245467388
185,"50","RL",92,7438,"Pave","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","1Fam","1.5Fin",5,8,1908,1991,"Gable","None",0,"TA","TA","PConc","Fa","TA","No","Unf",0,"Unf",0,504,504,"GasA","Gd","Y","SBrkr",936,316,0,1252,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1986,"Unf",2,576,"TA","TA","Y",104,0,0,0,0,0,0,6,2006,"WD","Normal",2.46401853462544
920,"20","RL",87,11029,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","1Fam","1Story",6,8,1958,2002,"Hip","None",0,"Ex","TA","CBlock","Gd","TA","No","ALQ",528,"BLQ",411,245,1184,"GasA","Ex","Y","SBrkr",1414,0,0,1414,1,0,1,0,3,1,"TA",6,"Min1",1,"Attchd",1990,"Unf",2,601,"TA","TA","Y",0,51,0,0,190,0,0,5,2008,"WD","Normal",2.49164027424701
1122,"20","RL",84,10084,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,2005,2006,"Gable","BrkFace",196,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1528,1552,"GasA","Ex","Y","SBrkr",1552,0,0,1552,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2005,"RFn",3,782,"TA","TA","Y",144,20,0,0,0,0,0,7,2006,"New","Partial",2.50704134743174
22,"45","RM",57,7449,"Pave","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","1Fam","1.5Unf",7,7,1930,1950,"Gable","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,637,637,"GasA","Ex","Y","FuseF",1108,0,0,1108,0,0,1,0,3,1,"Gd",6,"Typ",1,"Attchd",1930,"Unf",1,280,"TA","TA","N",0,0,205,0,0,0,0,6,2007,"WD","Normal",2.47191451442482
235,"60","RL",69,7851,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,2002,2002,"Gable","none",0,"Gd","TA","PConc","Gd","TA","No","GLQ",625,"Unf",0,235,860,"GasA","Ex","Y","SBrkr",860,1100,0,1960,1,0,2,1,4,1,"Gd",8,"Typ",2,"BuiltIn",2002,"Fin",2,440,"TA","TA","Y",288,48,0,0,0,0,0,5,2010,"WD","Normal",2.50840715587605
773,"80","RL",94,7819,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",422,"BLQ",127,480,1029,"GasA","TA","Y","SBrkr",1117,0,0,1117,1,0,1,0,3,1,"TA",6,"Typ",1,"Detchd",1976,"Unf",2,672,"TA","TA","Y",144,0,0,0,0,0,0,3,2010,"WD","Abnorml",2.44932991244819
247,"190","RM",69,9142,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","2fmCon","2Story",6,8,1910,1950,"Gable","None",0,"TA","Fa","Stone","Fa","TA","No","Unf",0,"Unf",0,1020,1020,"GasA","Gd","N","FuseP",908,1020,0,1928,0,0,2,0,4,2,"Fa",9,"Typ",0,"Detchd",1910,"Unf",1,440,"Po","Po","Y",0,60,112,0,0,0,0,4,2006,"WD","Normal",2.4704472991384
322,"60","RL",99,12099,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","1Fam","2Story",8,5,2004,2004,"Gable","BrkFace",388,"Gd","TA","PConc","Ex","TA","Av","GLQ",970,"Unf",0,166,1136,"GasA","Ex","Y","SBrkr",1136,1332,0,2468,1,0,2,1,4,1,"Gd",10,"Typ",1,"BuiltIn",2004,"Fin",3,872,"TA","TA","Y",184,154,0,0,0,0,0,6,2007,"WD","Normal",2.54765076444986
309,"30","RL",69,12342,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","1Fam","1Story",4,5,1940,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",262,"Unf",0,599,861,"GasA","Ex","Y","SBrkr",861,0,0,861,0,0,1,0,1,1,"TA",4,"Typ",0,"Detchd",1961,"Unf",2,539,"TA","TA","Y",158,0,0,0,0,0,0,3,2009,"WD","Normal",2.42661997372802
779,"90","RH",60,8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Duplex","1Story",5,5,1977,1977,"Gable","BrkFace",320,"TA","TA","Slab","none","none","none","none",0,"none",0,0,0,"GasA","TA","Y","SBrkr",2020,0,0,2020,0,0,2,0,4,2,"TA",10,"Typ",2,"Detchd",1977,"Unf",2,630,"TA","TA","Y",0,0,0,0,0,0,0,10,2007,"WD","Normal",2.4746516278832
504,"20","RL",100,15602,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","1Fam","1Story",7,8,1959,1997,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",1247,"Unf",0,254,1501,"GasA","TA","Y","SBrkr",1801,0,0,1801,1,0,2,0,1,1,"TA",6,"Typ",2,"Attchd",1959,"Fin",2,484,"TA","TA","Y",0,54,0,0,161,0,0,3,2010,"WD","Normal",2.53164566155129
405,"60","RL",69,10364,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1995,1996,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,806,806,"GasA","Gd","Y","SBrkr",806,766,0,1572,0,0,2,1,3,1,"TA",7,"Typ",1,"BuiltIn",1995,"Fin",2,373,"TA","TA","Y",0,40,0,0,0,0,0,5,2007,"WD","Normal",2.48754643402182
209,"60","RL",69,14364,"Pave","IR1","Low","AllPub","Inside","Mod","SawyerW","Norm","1Fam","2Story",7,5,1988,1989,"Gable","BrkFace",128,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",1065,"Unf",0,92,1157,"GasA","Ex","Y","SBrkr",1180,882,0,2062,1,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1988,"Fin",2,454,"TA","TA","Y",60,55,0,0,154,0,0,4,2007,"WD","Normal",2.52826724215391
438,"45","RM",50,6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","1Fam","1.5Unf",6,7,1926,2004,"Gable","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","Gd","Y","SBrkr",904,0,0,904,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",1926,"Unf",1,180,"TA","TA","Y",0,0,105,0,0,0,0,1,2009,"WD","Normal",2.45846674001228
576,"50","RL",80,8480,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1.5Fin",5,5,1947,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",442,"Unf",0,390,832,"GasA","TA","Y","SBrkr",832,384,0,1216,0,0,1,0,2,1,"TA",6,"Typ",0,"Detchd",1947,"Unf",1,336,"TA","TA","Y",158,0,102,0,0,0,0,10,2008,"COD","Abnorml",2.45810639647804
1021,"20","RL",60,7024,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","1Fam","1Story",4,5,2005,2005,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",1024,"Unf",0,108,1132,"GasA","Ex","Y","SBrkr",1132,0,0,1132,1,0,1,1,2,1,"Gd",5,"Typ",0,"Attchd",2005,"Fin",2,451,"TA","TA","Y",252,64,0,0,0,0,0,6,2008,"WD","Normal",2.49140542642141
536,"190","RL",70,7000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","2fmCon","2Story",5,7,1910,1991,"Gable","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",969,"Unf",0,148,1117,"GasA","TA","Y","SBrkr",820,527,0,1347,1,0,1,0,3,1,"TA",5,"Typ",0,"none",NA,"none",0,0,"none","none","N",85,0,148,0,0,0,0,1,2008,"WD","Normal",2.44973240293703
878,"60","RL",74,8834,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","1Fam","2Story",9,5,2004,2005,"Hip","Stone",216,"Gd","TA","PConc","Ex","TA","No","GLQ",1170,"Unf",0,292,1462,"GasA","Ex","Y","SBrkr",1462,762,0,2224,1,0,2,1,4,1,"Ex",10,"Typ",1,"Attchd",2004,"Fin",3,738,"TA","TA","Y",184,0,0,0,0,0,0,6,2009,"WD","Normal",2.54676098057219
395,"50","RL",60,10134,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,735,735,"GasA","Gd","Y","FuseA",735,299,0,1034,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1940,"Unf",1,240,"TA","TA","Y",0,39,0,0,0,0,0,7,2007,"WD","Normal",2.45092778143478
929,"20","RL",69,11838,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","1Story",8,5,2001,2001,"Hip","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1753,1753,"GasA","Ex","Y","SBrkr",1788,0,0,1788,0,0,2,0,3,1,"Ex",7,"Typ",1,"Attchd",2001,"RFn",2,522,"TA","TA","Y",202,151,0,0,0,0,0,6,2009,"WD","Normal",2.51557353423191
139,"60","RL",73,9066,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","2Story",8,5,1999,2000,"Gable","BrkFace",320,"Gd","TA","PConc","Gd","TA","Mn","GLQ",668,"Unf",0,336,1004,"GasA","Ex","Y","SBrkr",1004,848,0,1852,0,0,2,1,3,1,"Gd",7,"Typ",2,"Attchd",1999,"Fin",3,660,"TA","TA","Y",224,106,0,0,0,0,0,12,2008,"WD","Normal",2.51331872585063
560,"120","RL",69,3196,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story",7,5,2003,2004,"Gable","BrkFace",18,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,1374,1374,"GasA","Ex","Y","SBrkr",1557,0,0,1557,0,0,2,0,2,1,"Gd",7,"Typ",1,"Attchd",2003,"Fin",2,420,"TA","TA","Y",143,20,0,0,0,0,0,10,2006,"WD","Normal",2.51471432027771
1040,"180","RM",21,1477,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","TwnhsE","SFoyer",4,4,1970,1970,"Gable","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",509,"Unf",0,121,630,"GasA","TA","Y","SBrkr",630,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,"Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,0,4,2009,"WD","Normal",2.42389806120405
509,"70","RM",60,9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","1Fam","2Story",7,9,1928,2005,"Gambrel","None",0,"TA","Ex","BrkTil","TA","TA","No","Rec",141,"Unf",0,548,689,"GasA","Ex","Y","SBrkr",689,689,0,1378,0,0,2,0,3,1,"Gd",7,"Typ",1,"Detchd",1928,"Unf",2,360,"TA","TA","N",0,0,116,0,0,0,0,10,2008,"WD","Normal",2.48400287850696
605,"20","RL",88,12803,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,2002,2002,"Gable","BrkFace",99,"Gd","TA","PConc","Gd","TA","Mn","GLQ",922,"Unf",0,572,1494,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",2002,"RFn",2,530,"TA","TA","Y",192,36,0,0,0,0,0,9,2008,"WD","Normal",2.51008028329527
375,"60","RL",65,8200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","2Story",7,5,2003,2004,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1081,0,1928,0,0,2,1,4,1,"Gd",8,"Typ",1,"BuiltIn",2003,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,0,7,2007,"WD","Normal",2.5095266997049
952,"20","RH",60,7800,"Pave","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","1Fam","1Story",5,5,1965,1965,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",641,"Unf",0,187,828,"GasA","Gd","Y","SBrkr",965,0,0,965,1,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1979,"Unf",1,300,"TA","TA","Y",421,0,0,0,0,0,0,7,2006,"WD","Abnorml",2.45911123554711
210,"20","RL",75,8250,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,7,1964,1964,"Hip","Stone",260,"TA","TA","CBlock","Gd","TA","No","Rec",787,"Unf",0,305,1092,"GasA","Ex","Y","SBrkr",1092,0,0,1092,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1964,"RFn",2,504,"TA","Gd","Y",0,0,0,0,0,0,0,7,2008,"WD","Normal",2.47523410631641
239,"20","RL",93,12030,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","1Fam","1Story",8,5,2007,2007,"Hip","BrkFace",254,"Ex","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1694,1694,"GasA","Ex","Y","SBrkr",1694,0,0,1694,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2007,"Fin",3,818,"TA","TA","Y",168,228,0,0,0,0,0,12,2007,"New","Partial",2.5392217346872
183,"20","RL",60,9060,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","1Fam","1Story",5,6,1957,2006,"Hip","BrkFace",98,"TA","TA","PConc","none","none","none","none",0,"none",0,0,0,"GasA","Ex","Y","SBrkr",1340,0,0,1340,0,0,1,0,3,1,"TA",7,"Typ",1,"Attchd",1957,"RFn",1,252,"TA","TA","Y",116,0,0,180,0,0,0,6,2007,"WD","Normal",2.45918252181087
1144,"20","RL",69,9000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,3,1959,1959,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",288,"Unf",0,718,1006,"GasA","TA","Y","SBrkr",1006,0,0,1006,0,0,1,0,3,1,"TA",5,"Typ",0,"none",NA,"none",0,0,"none","none","Y",0,24,0,0,0,0,0,7,2008,"WD","Normal",2.42389806120405
1314,"60","RL",108,14774,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","1Fam","2Story",9,5,1999,1999,"Gable","BrkFace",165,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1393,1393,"GasA","Ex","Y","SBrkr",1422,1177,0,2599,0,0,2,1,4,1,"Gd",10,"Typ",1,"BuiltIn",1999,"Fin",3,779,"TA","TA","Y",668,30,0,0,0,0,0,5,2010,"WD","Normal",2.54289266776455
